"","value","cost"
"1",8.95783353173602,1040.71606708805
"2",9.41606871576977,901.785490670085
"3",10.2411217564842,854.625036716066
"4",8.54209032449208,799.857781291654
"5",11.2760255463121,1277.27600916003
"6",7.94471596371366,850.450110468037
"7",11.1043012682635,1125.49668740108
"8",9.44063503943634,821.557798376252
"9",9.28156252131832,1088.37707504318
"10",8.2723821003716,751.648570101872
"11",11.2181368038625,916.029167307794
"12",11.0493485788828,1310.35135107472
"13",8.92329283114377,1009.59556690046
"14",8.9698378637924,1012.07651370346
"15",9.51625213562999,891.540806067535
"16",9.93055884311283,995.875597399536
"17",11.4355887538513,1106.65588334363
"18",10.1837287436591,1109.36596533942
"19",9.46437322857914,893.825875858958
"20",11.2424062110519,981.06602690298
"21",9.43171940549375,814.135577681496
"22",11.3664001010741,1276.4219333532
"23",8.70668422478131,849.936069904886
"24",11.492068757272,1205.0493124954
"25",10.4462976263809,1097.01388540146
"26",10.2242176764812,1173.24400307729
"27",10.6016194759227,1002.07923382813
"28",10.4259888230074,1218.60070455576
"29",10.1282919279845,822.657866227818
"30",9.56455805187322,977.565418985653
"31",10.39768012662,1169.91704547837
"32",11.9295152402678,1329.48014459445
"33",9.62937540355735,988.597649609454
"34",10.4346654927787,1156.63563786343
"35",10.7717359786743,892.531835361737
"36",9.89933873464474,882.088110471003
"37",9.61477000527893,1030.14969585572
"38",10.2419246001209,876.957583992461
"39",9.26739494259263,1001.63764103982
"40",9.02416770843705,885.887160401655
"41",9.8885800875005,944.225589980282
"42",11.132544497542,1170.4055060197
"43",11.4546463679265,967.552429042812
"44",8.47434509328049,962.307642535351
"45",9.31129070092972,921.885224296233
"46",10.2464433382703,1135.16601495492
"47",8.68723117197607,720.879949482293
"48",10.2251851124005,1086.33994570515
"49",8.32753682540327,943.910120461368
"50",12.2435217400639,1355.62150630477
