"","value","cost"
"1",5.64349381253123,496.058180334318
"2",15.2153257792816,1394.77720143429
"3",1.29446531180292,147.411408746563
"4",2.80612922739238,313.439328792812
"5",13.3961371798068,1165.155811186
"6",8.01054158248007,648.562809592729
"7",8.62186233978719,961.48567514914
"8",16.0855968296528,1603.36842787007
"9",12.3390511143953,1049.8743455917
"10",17.942666169256,2143.83060063653
"11",16.627651816234,1644.77893731421
"12",18.6349450098351,2158.4082622434
"13",6.49961631279439,623.820898716036
"14",14.9495092965662,1199.13625140641
"15",6.13057971931994,522.188858855017
"16",14.2996487114578,1252.34877077309
"17",19.7355743264779,2344.21060678675
"18",13.4662070916966,1566.1509197802
"19",12.1513955574483,1279.18727046613
"20",7.03006378840655,752.859323753298
"21",19.4329083664343,1994.49697013774
"22",12.8113597165793,1213.27719693203
"23",8.0635721469298,895.143338085985
"24",12.458946313709,1416.93784450719
"25",3.62200394272804,408.899557064895
"26",5.60600821394473,563.626839860627
"27",3.5118057159707,380.515430687276
"28",10.753861409612,1089.87782974806
"29",4.67260567937046,502.884007071444
"30",6.84903712011874,549.079779543712
"31",3.45751434098929,331.273353743353
"32",13.2306062011048,1073.01050627781
"33",4.87980081234127,471.86016532479
"34",18.7250692537054,2175.88551276424
"35",0.849203420802951,96.108496738006
"36",18.7601318303496,2021.73865361966
"37",10.3100423933938,926.587754662055
"38",19.6454881178215,1773.03752722427
"39",11.5711046243086,1109.68429611839
"40",6.85829631518573,650.244525718497
"41",11.4917406206951,1226.0875454106
"42",13.4061509370804,1180.65847902614
"43",13.8667907705531,1506.68706305633
"44",3.59902057331055,419.500503568678
"45",11.1299565527588,1099.20225246412
"46",7.50582721550018,819.173843413979
"47",16.4762032963336,1360.34662807916
"48",4.745734767057,415.000115102107
"49",9.93660511914641,985.217602661384
"50",15.0939260376617,1472.3026734368
