"","value","cost"
"1",9.09077135584132,921.094264362568
"2",11.5670306345288,1008.00847299685
"3",9.16809970254899,1081.98843738359
"4",9.57090063912199,974.599270517808
"5",8.98053713058303,745.463627961369
"6",11.0751880917259,1287.7602649985
"7",9.65810357040436,832.58258217959
"8",10.2987319990841,851.973630941658
"9",9.5486512050445,1116.18452731266
"10",10.4657513861991,1076.02207716954
"11",9.4076635243339,868.18853826224
"12",9.7573457742671,839.050416144399
"13",8.88942465530734,781.742622585033
"14",8.15104978811807,859.765280334889
"15",9.1342988810475,999.50833813416
"16",9.20528328705729,1007.67597138323
"17",10.954909226477,1033.46215780983
"18",10.7584794259103,1053.68305000084
"19",9.77667191618598,936.374208547653
"20",10.1165464472398,815.855201891831
"21",10.1652807721635,827.042039048449
"22",9.70241951593244,1007.79752773093
"23",8.85158694040937,1022.54270146467
"24",10.1853940311335,1156.23428676752
"25",8.98702230415696,883.448328945068
"26",12.3333137850937,1448.64669467378
"27",10.6810330585844,1204.00691391102
"28",9.5817511976574,930.430099495828
"29",12.0526374154273,1232.01518385726
"30",8.37909027335618,941.797544198466
"31",11.1710671276769,1193.41049671679
"32",9.82525627849634,1084.72168579654
"33",9.77859720550295,925.815359022889
"34",10.9018771031987,1222.58852445213
"35",10.3968567943616,1166.39730935687
"36",9.02002736236825,1027.85468355667
"37",9.49276806623277,834.658001818163
"38",12.0379892270872,1427.59188703746
"39",9.97108162540837,855.767554944755
"40",9.01544177353587,841.030682826572
"41",8.68185978743865,1014.16889819484
"42",11.1194433065672,1016.15545583166
"43",10.2360266507412,1215.85257879426
"44",10.4049591316626,1190.60355868072
"45",9.74742908919125,1089.74306787635
"46",8.44663275046614,844.586141106975
"47",8.54073407292984,762.104505998255
"48",12.4438134304663,1403.94697382508
"49",10.2206433957352,1026.27765249278
"50",12.0525278859914,1257.79603611978
