"","value","cost"
"1",10.3597851318456,1190.34721700826
"2",11.5361303880257,1178.05894200362
"3",11.1810283363018,1003.14345398436
"4",10.784333424611,1060.40969080399
"5",11.2094788308806,1330.434766692
"6",10.9975195230972,1170.9555217243
"7",8.59873103440811,807.085305728655
"8",10.7376509946219,1193.70098505163
"9",11.6340986140623,1059.09728062996
"10",11.181897165217,1115.64543132344
"11",9.51456576267125,1068.69489737638
"12",8.83659161869987,784.978910759239
"13",9.15698111482619,1078.432155631
"14",10.8298143491192,1015.56609500323
"15",10.2364925597024,894.847451951947
"16",10.5843277091125,1108.36217884535
"17",7.67888968811896,647.877459679674
"18",8.35123952914351,868.792515910325
"19",10.1696414566043,962.837669278905
"20",9.18647137894757,762.117527317301
"21",11.4942183904323,1066.63343288374
"22",8.87864850165995,731.329063360052
"23",10.4524103596708,1009.2564569917
"24",12.125866632667,1449.41172622959
"25",10.5150558312708,1067.18872063799
"26",7.45953504393662,748.689100573546
"27",9.61309404207483,925.313154049344
"28",9.36829175126902,872.977032594733
"29",10.2542567090223,905.240145633263
"30",8.38220502780094,769.066284959734
"31",9.98210453388902,1026.09043570503
"32",10.5470535894053,1079.32972824359
"33",10.7809004909487,1093.240721503
"34",8.70680561591674,707.22338263102
"35",9.33001266974707,761.352635609973
"36",9.34617855545819,1103.97972550413
"37",10.2486117554032,1194.62656722772
"38",10.8318425954589,1130.00313433784
"39",10.2456531706572,1017.14346387961
"40",10.4243003008453,1212.81318233017
"41",10.1724431462383,940.644718055658
"42",8.39058399289724,797.907457254531
"43",11.2854111950299,1194.45711363896
"44",8.0206579842561,676.225169919977
"45",11.1348019145176,1003.32355302196
"46",10.0378275839729,920.572866825461
"47",9.40371285552244,779.017069296566
"48",10.1522432356646,908.098565538279
"49",8.68769160192049,885.378282935413
"50",10.9619123124292,1037.49906798484
