"","value","cost"
"1",8.8467984758573,765.675294983918
"2",10.8755597720803,1254.48974334336
"3",9.4918097093962,1070.23193196364
"4",9.53442923641202,887.774075409375
"5",7.70616493478757,778.071593818016
"6",9.2133971468045,988.391354292828
"7",9.3091156384074,983.22769751277
"8",8.90611584863379,762.378251726724
"9",8.57135049737574,899.787868386484
"10",11.6090932311113,1150.87802436508
"11",10.3212444667039,1129.37967070738
"12",10.9906308365125,891.554480271856
"13",11.1275166406699,950.891316491728
"14",9.79201305124954,1150.05177937317
"15",11.2686296254931,1240.76122948231
"16",8.98674793243494,1028.70001995894
"17",11.3193854809013,1027.81190866984
"18",10.1204647439861,1142.47701444745
"19",11.1440646080939,947.559356603262
"20",9.70643783530739,1044.07947247485
"21",10.4795712709935,1219.31558936277
"22",11.0908164268312,1178.26585737128
"23",10.0348691672813,973.56461058497
"24",7.68029363217853,875.337406103837
"25",9.52796855457697,793.922915448114
"26",10.2943818875007,1085.46419340166
"27",10.8579009771209,1173.09744219132
"28",9.96609022289916,847.937699851744
"29",10.7186504514436,920.396559131358
"30",8.33970656844671,808.592577606413
"31",10.1661514918231,1120.11795784539
"32",11.6097658614116,1270.18469719596
"33",10.9540826292408,877.808519098131
"34",7.90672327924708,763.797197074207
"35",10.9322526216068,931.573718470343
"36",9.48414732771837,958.664519313132
"37",9.56180383751835,812.401831870713
"38",11.0282748729209,1002.60327252049
"39",7.83718421121137,678.146767302099
"40",9.75593069799984,819.03280282939
"41",10.0086736591046,989.774530334328
"42",11.3565596707736,965.150511952863
"43",11.1512766955888,1232.12643606899
"44",9.84686330323751,931.684346689323
"45",8.49817323244265,752.612611338986
"46",10.070357737277,995.350058979805
"47",10.0854946790742,1046.59262025832
"48",10.2981034200716,1116.55484341472
"49",10.6694576968794,1269.80106067968
"50",10.9475042033611,1005.38289899168
