"","value","cost"
"1",8.4056108025834,991.794910705413
"2",13.9428218221292,1452.81801643971
"3",10.7849748851731,1181.51771796962
"4",15.6950666289777,1614.07296626764
"5",11.6390591301024,1393.00280135491
"6",4.6965769957751,516.876210856262
"7",4.00453108828515,465.204073463729
"8",0.959813948720694,94.0838009827099
"9",5.42769886087626,582.904627975512
"10",15.0423108739778,1224.35051269648
"11",0.546842087060213,49.2743985848745
"12",0.000126897357404232,0.0149450219041624
"13",14.518324919045,1468.98691615092
"14",10.4783566854894,1015.08774005588
"15",11.2562802014872,1247.60003200552
"16",14.2564298585057,1363.44036893444
"17",8.39973955880851,938.406215701489
"18",10.0297736842185,1108.75790852877
"19",19.3916397588328,2274.41070094378
"20",11.7201436497271,957.877762859556
"21",13.7585559068248,1497.8350630011
"22",3.42587979510427,369.682138423557
"23",3.66079027764499,415.609125624149
"24",4.50023945886642,381.384437806423
"25",5.0270662875846,451.36170095525
"26",1.88912917394191,175.13464286537
"27",6.46184717305005,667.102741394506
"28",3.16116537433118,344.225198648936
"29",9.46263983380049,960.002944869395
"30",14.3245191359892,1212.71379966032
"31",6.84730154462159,569.095001856439
"32",2.68842041958123,247.820783246708
"33",11.1849851068109,897.296586250018
"34",7.15381915681064,667.673928433559
"35",2.39065718371421,276.831074815382
"36",16.1783227091655,1634.97235670875
"37",5.95323555637151,508.273843028887
"38",16.3286817306653,1697.22078976451
"39",4.88173122983426,504.529639797254
"40",13.8635565061122,1620.41194956286
"41",0.875065294094384,79.5140520473574
"42",1.37012601364404,126.239088739235
"43",4.7372387163341,535.367878046853
"44",18.4801901457831,2211.79015709804
"45",3.98577038198709,457.741148568596
"46",4.13196990732104,368.03016699118
"47",10.7023164536804,1123.98675241639
"48",16.0453749075532,1780.2766034022
"49",1.68948040343821,176.616503735914
"50",2.1045745164156,177.582313750034
