"","value","cost"
"1",13.0888300854713,1395.11968849572
"2",14.122315091081,1511.46751672848
"3",18.6816668324172,2044.95345720732
"4",17.834260603413,1890.63396087354
"5",9.52256803400815,986.981222334969
"6",5.03919737413526,504.821952701224
"7",13.3761798869818,1367.9121549458
"8",9.27973235491663,965.37913975368
"9",17.7981578651816,2011.38689725362
"10",11.2527654925361,1213.36062398486
"11",14.608488669619,1370.14945753956
"12",4.74490188527852,553.621060229491
"13",17.9399782745168,1943.02296770205
"14",7.66681144945323,641.253675998872
"15",14.9492216575891,1552.07248557692
"16",13.5005630133674,1514.22782324378
"17",8.33633912261575,939.697562466787
"18",15.7817578641698,1679.69821028873
"19",9.65945203788579,897.942774890888
"20",5.50418102648109,616.49179891003
"21",6.81763792410493,736.122975380516
"22",15.5983144696802,1436.50672110563
"23",2.39299496635795,235.391251656045
"24",4.86423143651336,525.038122519623
"25",6.25001861713827,588.732272440746
"26",17.471816483885,2052.99698981378
"27",7.54944100044668,865.009105946891
"28",8.86453110724688,983.192534424798
"29",14.9270496098325,1682.17633842268
"30",2.588349157013,245.773673621889
"31",9.69208079855889,948.862808084882
"32",16.8413599440828,1539.64204356607
"33",3.23432029690593,333.519155477566
"34",2.11135801393539,210.809673153819
"35",3.22666456457227,311.831650156215
"36",0.321508250199258,27.9471023036908
"37",11.3912762887776,1161.06538420277
"38",6.68560341466218,787.740968209034
"39",3.30537795089185,368.685375164568
"40",6.36636945419014,624.936195641459
"41",17.186456406489,1983.44721631796
"42",3.71915131341666,299.762079771707
"43",0.748669570311904,70.9538339831992
"44",2.51815875526518,273.172099419924
"45",12.6366418087855,1145.80487238215
"46",6.60337385255843,760.836150862472
"47",19.6846377663314,1665.79960292699
"48",19.2648593569174,1570.74032696475
"49",11.26470182091,1165.39122194464
"50",8.43233916908503,910.753316142026
